model,ens,exp,postprocess,table,grid,varn,period,mean
CanESM5,r8i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.14
CanESM5,r9i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.06
CanESM5,r9i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.19
CanESM5,r10i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.04
CanESM5,r10i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.21
CanESM5,r11i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.11
CanESM5,r11i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.19
CanESM5,r12i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.18
CanESM5,r12i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.14
CanESM5,r13i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.21
CanESM5,r13i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.25
CanESM5,r14i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.09
CanESM5,r14i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.17
CanESM5,r15i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.25
CanESM5,r15i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.11
CanESM5,r16i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.05
CanESM5,r16i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.19
CanESM5,r17i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.00
CanESM5,r17i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.16
CanESM5,r18i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.02
CanESM5,r18i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.19
CanESM5,r19i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.12
CanESM5,r19i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.28
CanESM5,r20i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.07
CanESM5,r20i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.17
CanESM5,r21i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.07
CanESM5,r21i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.24
CanESM5,r22i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.19
CanESM5,r22i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.23
CanESM5,r23i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.06
CanESM5,r23i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.13
CanESM5,r24i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.16
CanESM5,r24i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.20
CanESM5,r25i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,1.97
CanESM5,r25i1p2f1,ssp119,global_mean,Amon,gn,tas,2016-2035,2.20
EC-Earth3-Veg-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.42
EC-Earth3-Veg-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.38
EC-Earth3-Veg-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.40
EC-Earth3-Veg,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.93
EC-Earth3-Veg,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.75
EC-Earth3-Veg,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.59
EC-Earth3,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.69
FGOALS-g3,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,1.25
GFDL-ESM4,r1i1p1f1,ssp119,global_mean,Amon,gr1,tas,2016-2035,1.15
GISS-E2-1-G,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.31
GISS-E2-1-G,r1i1p3f1,ssp119,global_mean,Amon,gn,tas,2016-2035,1.29
IPSL-CM6A-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.70
IPSL-CM6A-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.77
IPSL-CM6A-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.71
IPSL-CM6A-LR,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.78
IPSL-CM6A-LR,r6i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.67
IPSL-CM6A-LR,r14i1p1f1,ssp119,global_mean,Amon,gr,tas,2016-2035,1.67
MIROC6,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,1.02
MIROC-ES2L,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.14
MIROC-ES2L,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.23
MIROC-ES2L,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.12
MIROC-ES2L,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.16
MIROC-ES2L,r5i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.17
MIROC-ES2L,r6i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.18
MIROC-ES2L,r7i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.16
MIROC-ES2L,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.24
MIROC-ES2L,r9i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.17
MIROC-ES2L,r10i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.17
MRI-ESM2-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2016-2035,1.38
UKESM1-0-LL,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.57
UKESM1-0-LL,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.54
UKESM1-0-LL,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.61
UKESM1-0-LL,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.49
UKESM1-0-LL,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2016-2035,1.71
CAMS-CSM1-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.13
CAMS-CSM1-0,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.13
CNRM-ESM2-1,r1i1p1f2,ssp119,global_mean,Amon,gr,tas,2046-2065,1.43
CNRM-ESM2-1,r2i1p1f2,ssp119,global_mean,Amon,gr,tas,2046-2065,1.50
CNRM-ESM2-1,r3i1p1f2,ssp119,global_mean,Amon,gr,tas,2046-2065,1.63
CNRM-ESM2-1,r4i1p1f2,ssp119,global_mean,Amon,gr,tas,2046-2065,1.75
CNRM-ESM2-1,r5i1p1f2,ssp119,global_mean,Amon,gr,tas,2046-2065,1.57
CanESM5,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.39
CanESM5,r1i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.58
CanESM5,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.53
CanESM5,r2i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.68
CanESM5,r3i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.49
CanESM5,r3i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.48
CanESM5,r4i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.55
CanESM5,r4i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.58
CanESM5,r5i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.41
CanESM5,r5i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.50
CanESM5,r6i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.56
CanESM5,r6i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.59
CanESM5,r7i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.46
CanESM5,r7i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.62
CanESM5,r8i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.47
CanESM5,r8i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.52
CanESM5,r9i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.49
CanESM5,r9i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.54
CanESM5,r10i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.52
CanESM5,r10i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.53
CanESM5,r11i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.65
CanESM5,r11i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.48
CanESM5,r12i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.44
CanESM5,r12i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.46
CanESM5,r13i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.42
CanESM5,r13i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.55
CanESM5,r14i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.44
CanESM5,r14i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.59
CanESM5,r15i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.51
CanESM5,r15i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.44
CanESM5,r16i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.49
CanESM5,r16i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.53
CanESM5,r17i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.38
CanESM5,r17i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.50
CanESM5,r18i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.52
CanESM5,r18i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.61
CanESM5,r19i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.33
CanESM5,r19i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.54
CanESM5,r20i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.49
CanESM5,r20i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.60
CanESM5,r21i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.50
CanESM5,r21i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.60
CanESM5,r22i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.52
CanESM5,r22i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.62
CanESM5,r23i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.49
CanESM5,r23i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.51
CanESM5,r24i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.50
CanESM5,r24i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.60
CanESM5,r25i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.48
CanESM5,r25i1p2f1,ssp119,global_mean,Amon,gn,tas,2046-2065,2.55
EC-Earth3-Veg-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,1.58
EC-Earth3-Veg-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,1.85
EC-Earth3-Veg-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.18
EC-Earth3-Veg,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.13
EC-Earth3-Veg,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,1.94
EC-Earth3-Veg,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,1.92
EC-Earth3,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.01
FGOALS-g3,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.16
GFDL-ESM4,r1i1p1f1,ssp119,global_mean,Amon,gr1,tas,2046-2065,1.23
GISS-E2-1-G,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.70
GISS-E2-1-G,r1i1p3f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.73
IPSL-CM6A-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.08
IPSL-CM6A-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.24
IPSL-CM6A-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.15
IPSL-CM6A-LR,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.23
IPSL-CM6A-LR,r6i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.02
IPSL-CM6A-LR,r14i1p1f1,ssp119,global_mean,Amon,gr,tas,2046-2065,2.16
MIROC6,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.23
MIROC-ES2L,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.38
MIROC-ES2L,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.47
MIROC-ES2L,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.39
MIROC-ES2L,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.47
MIROC-ES2L,r5i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.39
MIROC-ES2L,r6i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.43
MIROC-ES2L,r7i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.43
MIROC-ES2L,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.41
MIROC-ES2L,r9i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.51
MIROC-ES2L,r10i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,1.38
MRI-ESM2-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2046-2065,1.64
UKESM1-0-LL,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,2.23
UKESM1-0-LL,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,2.19
UKESM1-0-LL,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,2.22
UKESM1-0-LL,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,2.17
UKESM1-0-LL,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2046-2065,2.24
CAMS-CSM1-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,0.78
CAMS-CSM1-0,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,0.83
CNRM-ESM2-1,r1i1p1f2,ssp119,global_mean,Amon,gr,tas,2011-2020,0.97
CNRM-ESM2-1,r2i1p1f2,ssp119,global_mean,Amon,gr,tas,2011-2020,0.85
CNRM-ESM2-1,r3i1p1f2,ssp119,global_mean,Amon,gr,tas,2011-2020,0.88
CNRM-ESM2-1,r4i1p1f2,ssp119,global_mean,Amon,gr,tas,2011-2020,0.82
CNRM-ESM2-1,r5i1p1f2,ssp119,global_mean,Amon,gr,tas,2011-2020,0.92
CanESM5,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.65
CanESM5,r1i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.81
CanESM5,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.72
CanESM5,r2i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.70
CanESM5,r3i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.79
CanESM5,r3i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.76
CanESM5,r4i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.81
CanESM5,r4i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.71
CanESM5,r5i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.71
CanESM5,r5i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.85
CanESM5,r6i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.83
CanESM5,r6i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.82
CanESM5,r7i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.78
CanESM5,r7i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.89
CanESM5,r8i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.73
CanESM5,r8i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.75
CanESM5,r9i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.61
CanESM5,r9i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.82
CanESM5,r10i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.80
CanESM5,r10i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.88
CanESM5,r11i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.72
CanESM5,r11i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.90
CanESM5,r12i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.67
CanESM5,r12i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.75
CanESM5,r13i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.82
CanESM5,r13i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.80
CanESM5,r14i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.76
CanESM5,r14i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.75
CanESM5,r15i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.79
CanESM5,r15i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.71
CanESM5,r16i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.69
CanESM5,r16i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.76
CanESM5,r17i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.68
CanESM5,r17i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.76
CanESM5,r18i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.64
CanESM5,r18i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.65
CanESM5,r19i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.82
CanESM5,r19i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.91
CanESM5,r20i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.60
CanESM5,r20i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.73
CanESM5,r21i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.73
CanESM5,r21i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.84
CanESM5,r22i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.85
CanESM5,r22i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.79
CanESM5,r23i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.71
CanESM5,r23i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.67
CanESM5,r24i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.72
CanESM5,r24i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.78
CanESM5,r25i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.68
CanESM5,r25i1p2f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.82
EC-Earth3-Veg-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.19
EC-Earth3-Veg-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.10
EC-Earth3-Veg-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.15
EC-Earth3-Veg,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.62
EC-Earth3-Veg,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.37
EC-Earth3-Veg,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.28
EC-Earth3,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.46
FGOALS-g3,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.15
GFDL-ESM4,r1i1p1f1,ssp119,global_mean,Amon,gr1,tas,2011-2020,0.89
GISS-E2-1-G,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.95
GISS-E2-1-G,r1i1p3f1,ssp119,global_mean,Amon,gn,tas,2011-2020,0.89
IPSL-CM6A-LR,r1i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.42
IPSL-CM6A-LR,r2i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.44
IPSL-CM6A-LR,r3i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.44
IPSL-CM6A-LR,r4i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.42
IPSL-CM6A-LR,r6i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.29
IPSL-CM6A-LR,r14i1p1f1,ssp119,global_mean,Amon,gr,tas,2011-2020,1.31
MIROC6,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,0.80
MIROC-ES2L,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.85
MIROC-ES2L,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.93
MIROC-ES2L,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.82
MIROC-ES2L,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.86
MIROC-ES2L,r5i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.85
MIROC-ES2L,r6i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.85
MIROC-ES2L,r7i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.85
MIROC-ES2L,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.96
MIROC-ES2L,r9i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.91
MIROC-ES2L,r10i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.86
MRI-ESM2-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2011-2020,1.02
UKESM1-0-LL,r1i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,1.12
UKESM1-0-LL,r2i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,1.06
UKESM1-0-LL,r3i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,1.20
UKESM1-0-LL,r4i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,0.97
UKESM1-0-LL,r8i1p1f2,ssp119,global_mean,Amon,gn,tas,2011-2020,1.23
CAMS-CSM1-0,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,1.04
CAMS-CSM1-0,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,1.01
CNRM-ESM2-1,r1i1p1f2,ssp119,global_mean,Amon,gr,tas,2021-2030,1.20
CNRM-ESM2-1,r2i1p1f2,ssp119,global_mean,Amon,gr,tas,2021-2030,1.20
CNRM-ESM2-1,r3i1p1f2,ssp119,global_mean,Amon,gr,tas,2021-2030,1.28
CNRM-ESM2-1,r4i1p1f2,ssp119,global_mean,Amon,gr,tas,2021-2030,1.30
CNRM-ESM2-1,r5i1p1f2,ssp119,global_mean,Amon,gr,tas,2021-2030,1.28
CanESM5,r1i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.07
CanESM5,r1i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.23
CanESM5,r2i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.17
CanESM5,r2i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.06
CanESM5,r3i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.19
CanESM5,r3i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.17
CanESM5,r4i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.26
CanESM5,r4i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.07
CanESM5,r5i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.13
CanESM5,r5i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.23
CanESM5,r6i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.15
CanESM5,r6i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.30
CanESM5,r7i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.13
CanESM5,r7i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.23
CanESM5,r8i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.13
CanESM5,r8i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.17
CanESM5,r9i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.14
CanESM5,r9i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.22
CanESM5,r10i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.07
CanESM5,r10i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.20
CanESM5,r11i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.13
CanESM5,r11i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.17
CanESM5,r12i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.28
CanESM5,r12i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.15
CanESM5,r13i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.20
CanESM5,r13i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.35
CanESM5,r14i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.07
CanESM5,r14i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.17
CanESM5,r15i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.24
CanESM5,r15i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.13
CanESM5,r16i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.08
CanESM5,r16i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.21
CanESM5,r17i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.04
CanESM5,r17i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.22
CanESM5,r18i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.06
CanESM5,r18i1p2f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.27
CanESM5,r19i1p1f1,ssp119,global_mean,Amon,gn,tas,2021-2030,2.10
