model,ens,exp,postprocess,table,grid,varn,period,mean
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.80
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.38
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.90
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.45
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.43
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2041-2050,2.46
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.72
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.77
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,1.61
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.43
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2041-2050,2.87
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2041-2050,2.04
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.96
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.50
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,1.62
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.69
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.79
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.91
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.06
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.35
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,1.47
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2041-2050,2.09
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2041-2050,2.48
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.60
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.27
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.47
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.00
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.64
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.55
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.47
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.93
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.65
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.84
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.22
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2051-2060,2.00
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.50
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,3.27
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.53
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.16
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.76
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.42
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.42
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.86
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.63
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,2.15
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.74
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.64
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2051-2060,2.79
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.88
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.88
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,1.71
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,2.72
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2051-2060,3.18
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2051-2060,2.24
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.23
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.70
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,1.92
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.89
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.97
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.21
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.40
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.51
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,1.70
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2051-2060,2.53
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2051-2060,2.91
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.88
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.53
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.64
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.20
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,1.82
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.71
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.66
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,3.06
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,3.00
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2061-2070,3.09
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2061-2070,2.56
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2061-2070,2.25
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2061-2070,3.64
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,3.52
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,2.76
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,2.42
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,2.96
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,2.65
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,2.58
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,1.99
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.81
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2061-2070,2.37
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2061-2070,1.86
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2061-2070,2.73
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2061-2070,3.15
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.10
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2061-2070,2.05
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2061-2070,1.90
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,3.03
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2061-2070,3.38
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2061-2070,2.49
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2061-2070,2.68
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,1.88
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2061-2070,2.04
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.03
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.08
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.41
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.55
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,1.68
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,1.66
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2061-2070,2.88
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2061-2070,3.19
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.12
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.64
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.79
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.26
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,1.95
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.01
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.91
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,3.35
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.30
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2071-2080,3.45
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2071-2080,2.79
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2071-2080,2.64
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.86
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.82
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,3.06
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,2.72
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,3.15
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,2.85
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,2.60
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.18
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.01
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2071-2080,2.64
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2071-2080,2.08
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2071-2080,2.90
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2071-2080,3.42
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.10
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2071-2080,2.14
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2071-2080,2.05
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,3.32
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2071-2080,3.48
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2071-2080,2.59
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2071-2080,2.89
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.03
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2071-2080,2.18
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.28
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.23
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.50
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,2.79
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,1.87
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,1.98
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2071-2080,3.30
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2071-2080,3.56
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.33
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.88
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.89
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.38
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,1.95
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.28
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.07
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,3.55
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.51
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2081-2090,3.75
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2081-2090,3.02
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2081-2090,2.94
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2081-2090,4.15
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,4.08
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,3.37
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,2.86
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,3.46
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,2.96
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,2.80
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.23
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.25
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2081-2090,2.82
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2081-2090,2.21
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2081-2090,3.05
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2081-2090,3.72
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.24
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2081-2090,2.22
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2081-2090,2.23
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,3.55
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2081-2090,3.62
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2081-2090,2.68
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2081-2090,2.95
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.10
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2081-2090,2.33
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.39
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.37
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.70
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.88
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.06
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,2.10
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2081-2090,3.49
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2081-2090,3.90
ACCESS-CM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.51
ACCESS-ESM1-5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.11
AWI-CM-1-1-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.98
BCC-CSM2-MR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.55
CAMS-CSM1-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,1.98
CESM2-WACCM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.33
CESM2,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.31
CIESM,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.81
CMCC-CM2-SR5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.73
CNRM-CM6-1-HR,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2091-2100,3.92
CNRM-CM6-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2091-2100,3.31
CNRM-ESM2-1,r1i1p1f2,ssp245,global_mean,Amon,gr,tas,2091-2100,3.16
CanESM5-CanOE,r1i1p2f1,ssp245,global_mean,Amon,gn,tas,2091-2100,4.32
CanESM5,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,4.25
EC-Earth3-CC,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.51
EC-Earth3-Veg-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.18
EC-Earth3-Veg,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.74
EC-Earth3,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.25
FGOALS-f3-L,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,2.90
FGOALS-g3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.34
FIO-ESM-2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.39
GFDL-CM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2091-2100,3.02
GFDL-ESM4,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2091-2100,2.28
GISS-E2-1-G,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2091-2100,3.21
HadGEM3-GC31-LL,r1i1p1f3,ssp245,global_mean,Amon,gn,tas,2091-2100,3.93
IITM-ESM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.35
INM-CM4-8,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2091-2100,2.28
INM-CM5-0,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2091-2100,2.33
IPSL-CM6A-LR,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.72
KACE-1-0-G,r1i1p1f1,ssp245,global_mean,Amon,gr,tas,2091-2100,3.68
KIOST-ESM,r1i1p1f1,ssp245,global_mean,Amon,gr1,tas,2091-2100,2.67
MCM-UA-1-0,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2091-2100,2.97
MIROC6,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.24
MIROC-ES2L,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2091-2100,2.51
MPI-ESM1-2-HR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.43
MPI-ESM1-2-LR,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.49
MRI-ESM2-0,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.71
NESM3,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.04
NorESM2-LM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.13
NorESM2-MM,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,2.14
TaiESM1,r1i1p1f1,ssp245,global_mean,Amon,gn,tas,2091-2100,3.70
UKESM1-0-LL,r1i1p1f2,ssp245,global_mean,Amon,gn,tas,2091-2100,4.12
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.64
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.45
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.78
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.43
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.13
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.63
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.69
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.67
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2040,1.94
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2040,1.45
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2021-2040,1.30
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2021-2040,2.62
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,2.38
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.44
EC-Earth3-Veg-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.58
EC-Earth3-Veg,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.98
EC-Earth3,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.75
FGOALS-f3-L,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.82
FGOALS-g3,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.60
GFDL-ESM4,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2040,1.21
GISS-E2-1-G,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2040,1.91
INM-CM4-8,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2040,1.36
INM-CM5-0,r1i1p1f1,ssp370,global_mean,Amon,gr1,tas,2021-2040,1.46
IPSL-CM6A-LR,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,1.85
KACE-1-0-G,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2021-2040,2.36
MCM-UA-1-0,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2040,1.71
MIROC6,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.14
MIROC-ES2L,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2040,1.28
MPI-ESM1-2-HR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.41
MPI-ESM1-2-LR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.38
MRI-ESM2-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.50
NorESM2-LM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,0.98
NorESM2-MM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,0.98
TaiESM1,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2021-2040,1.37
UKESM1-0-LL,r1i1p1f2,ssp370,global_mean,Amon,gn,tas,2021-2040,1.96
ACCESS-CM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.44
ACCESS-ESM1-5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.09
AWI-CM-1-1-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.51
BCC-CSM2-MR,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.15
CAMS-CSM1-0,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,1.59
CESM2-WACCM,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.40
CESM2,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.28
CMCC-CM2-SR5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,2.55
CNRM-CM6-1-HR,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2060,2.70
CNRM-CM6-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2060,2.25
CNRM-ESM2-1,r1i1p1f2,ssp370,global_mean,Amon,gr,tas,2041-2060,1.96
CanESM5-CanOE,r1i1p2f1,ssp370,global_mean,Amon,gn,tas,2041-2060,3.64
CanESM5,r1i1p1f1,ssp370,global_mean,Amon,gn,tas,2041-2060,3.46
EC-Earth3-AerChem,r1i1p1f1,ssp370,global_mean,Amon,gr,tas,2041-2060,2.15
