FID_ROMS_r,eta_rho,xi_rho,lat_DD,lon_DD,FID_polygo,AREA,PERIMETER,EBS_BLOCKS,EBS_BLOC_1,EBSGRID_AL,EBSGRID__1,STATION_GR,STATION__1,STATION_ID
13183,73.000000,80.000000,55.646757,-167.471817,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9553,53.000000,90.000000,55.651676,-163.387408,574,1346910000.00000000000,147425.00000000000,574,570,571,652,549,531,C-08
12820,71.000000,81.000000,55.652940,-167.063566,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
9916,55.000000,89.000000,55.656876,-163.795744,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12457,69.000000,82.000000,55.657860,-166.655208,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10279,57.000000,88.000000,55.660812,-164.204169,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12094,67.000000,83.000000,55.661514,-166.246767,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10642,59.000000,87.000000,55.663483,-164.612659,570,1346740000.00000000000,147124.00000000000,570,571,572,650,547,529,C-06
11731,65.000000,84.000000,55.663904,-165.838266,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
11005,61.000000,86.000000,55.664888,-165.021188,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
11368,63.000000,85.000000,55.665029,-165.429732,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
14091,78.000000,78.000000,55.672807,-168.454522,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
13728,76.000000,79.000000,55.682032,-168.046184,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
9009,50.000000,92.000000,55.686787,-162.731530,576,1349720000.00000000000,146758.00000000000,576,567,568,653,550,532,C-09
13365,74.000000,80.000000,55.689992,-167.637678,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9372,52.000000,91.000000,55.694016,-163.140120,574,1346910000.00000000000,147425.00000000000,574,570,571,652,549,531,C-08
13002,72.000000,81.000000,55.696688,-167.229030,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
9735,54.000000,90.000000,55.699981,-163.548840,574,1346910000.00000000000,147425.00000000000,574,570,571,652,549,531,C-08
12639,70.000000,82.000000,55.702119,-166.820264,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
10098,56.000000,89.000000,55.704680,-163.957663,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12276,68.000000,83.000000,55.706284,-166.411404,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10461,58.000000,88.000000,55.708113,-164.366566,570,1346740000.00000000000,147124.00000000000,570,571,572,650,547,529,C-06
11913,66.000000,84.000000,55.709182,-166.002475,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
10824,60.000000,87.000000,55.710280,-164.775523,570,1346740000.00000000000,147124.00000000000,570,571,572,650,547,529,C-06
11550,64.000000,85.000000,55.710815,-165.593503,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
11187,62.000000,86.000000,55.711181,-165.184510,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
13910,77.000000,79.000000,55.724541,-168.212771,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
13547,75.000000,80.000000,55.733016,-167.803881,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9191,51.000000,92.000000,55.735889,-162.892336,576,1349720000.00000000000,146758.00000000000,576,567,568,653,550,532,C-09
13184,73.000000,81.000000,55.740225,-167.394839,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9554,53.000000,91.000000,55.742620,-163.301430,574,1346910000.00000000000,147425.00000000000,574,570,571,652,549,531,C-08
12821,71.000000,82.000000,55.746168,-166.985668,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
9917,55.000000,90.000000,55.748084,-163.710643,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12458,69.000000,83.000000,55.750844,-166.576393,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10280,57.000000,89.000000,55.752281,-164.119951,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12095,67.000000,84.000000,55.754253,-166.167039,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10643,59.000000,88.000000,55.755211,-164.529328,570,1346740000.00000000000,147124.00000000000,570,571,572,650,547,529,C-06
11732,65.000000,85.000000,55.756394,-165.757631,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
11006,61.000000,87.000000,55.756873,-164.938751,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
11369,63.000000,86.000000,55.757267,-165.348193,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
14092,78.000000,79.000000,55.766837,-168.379696,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
13729,76.000000,80.000000,55.775827,-167.970425,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
9010,50.000000,93.000000,55.777293,-162.644058,576,1349720000.00000000000,146758.00000000000,576,567,568,653,550,532,C-09
13366,74.000000,81.000000,55.783550,-167.560991,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9373,52.000000,92.000000,55.784791,-163.053519,576,1349720000.00000000000,146758.00000000000,576,567,568,653,550,532,C-09
13003,72.000000,82.000000,55.790006,-167.151419,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
9736,54.000000,91.000000,55.791022,-163.463114,574,1346910000.00000000000,147425.00000000000,574,570,571,652,549,531,C-08
12640,70.000000,83.000000,55.795194,-166.741732,561,1336140000.00000000000,146149.00000000000,561,563,564,646,543,525,C-02
10099,56.000000,90.000000,55.795984,-163.872818,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
12277,68.000000,84.000000,55.799114,-166.331956,564,1403920000.00000000000,149803.00000000000,564,564,565,647,544,526,C-03
10462,58.000000,89.000000,55.799678,-164.282607,572,1400860000.00000000000,149103.00000000000,572,569,570,651,548,530,C-07
11914,66.000000,85.000000,55.801765,-165.922116,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
10825,60.000000,88.000000,55.802103,-164.692457,570,1346740000.00000000000,147124.00000000000,570,571,572,650,547,529,C-06
11551,64.000000,86.000000,55.803147,-165.512236,566,1365110000.00000000000,147935.00000000000,566,566,567,648,545,527,C-04
11188,62.000000,87.000000,55.803260,-165.102341,569,1381700000.00000000000,148692.00000000000,569,568,569,649,546,528,C-05
13911,77.000000,80.000000,55.818424,-168.137310,556,1434650000.00000000000,151838.00000000000,556,565,566,644,541,523,C-18
9192,51.000000,93.000000,55.826495,-162.805110,576,1349720000.00000000000,146758.00000000000,576,567,568,653,550,532,C-09
13548,75.000000,81.000000,55.826663,-167.727488,559,1453300000.00000000000,152681.00000000000,559,562,563,645,542,524,C-01
9555,53.000000,92.000000,55.833493,-163.215078,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
13185,73.000000,82.000000,55.833633,-167.317517,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
16090,89.000000,75.000000,55.837592,-170.521615,522,1417840000.00000000000,151142.00000000000,522,561,562,628,525,507,
9918,55.000000,91.000000,55.839222,-163.625171,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
12822,71.000000,83.000000,55.839334,-166.907421,547,1375330000.00000000000,148563.00000000000,547,549,550,634,531,513,D-02
14819,82.000000,78.000000,55.839493,-169.124369,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
10281,57.000000,90.000000,55.843681,-164.035364,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
12459,69.000000,84.000000,55.843766,-166.497226,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
10644,59.000000,89.000000,55.846871,-164.445632,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
12096,67.000000,85.000000,55.846927,-166.086957,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
8285,46.000000,96.000000,55.848386,-161.736063,567,1417180000.00000000000,150670.00000000000,567,546,547,643,540,522,
11007,61.000000,88.000000,55.848791,-164.855951,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
11733,65.000000,86.000000,55.848819,-165.676638,552,1411440000.00000000000,150159.00000000000,552,553,554,636,533,515,D-04
11370,63.000000,87.000000,55.849440,-165.266294,554,1436430000.00000000000,151608.00000000000,554,554,555,637,534,516,D-05
14456,80.000000,79.000000,55.850785,-168.714556,535,1399020000.00000000000,149903.00000000000,535,558,559,631,528,510,
15727,87.000000,76.000000,55.853202,-170.112249,528,1408600000.00000000000,150434.00000000000,528,560,561,629,526,508,
8648,48.000000,95.000000,55.858691,-162.146040,565,1395870000.00000000000,149963.00000000000,565,547,548,642,539,521,D-10
14093,78.000000,80.000000,55.860808,-168.304534,539,1483370000.00000000000,154005.00000000000,539,552,553,632,529,511,D-18
15364,85.000000,77.000000,55.867547,-169.702590,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
9011,50.000000,94.000000,55.867728,-162.556208,563,1388570000.00000000000,149302.00000000000,563,551,552,641,538,520,D-09
13730,76.000000,81.000000,55.869563,-167.894327,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
9374,52.000000,93.000000,55.875495,-162.966541,563,1388570000.00000000000,149302.00000000000,563,551,552,641,538,520,D-09
16272,90.000000,75.000000,55.876943,-170.691244,522,1417840000.00000000000,151142.00000000000,522,561,562,628,525,507,
13367,74.000000,82.000000,55.877048,-167.483961,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
15001,83.000000,78.000000,55.880625,-169.292662,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
9737,54.000000,92.000000,55.881992,-163.377014,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
13004,72.000000,83.000000,55.883263,-167.073460,547,1375330000.00000000000,148563.00000000000,547,549,550,634,531,513,D-02
10100,56.000000,91.000000,55.887219,-163.787602,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
8104,45.000000,97.000000,55.887605,-161.486006,567,1417180000.00000000000,150670.00000000000,567,546,547,643,540,522,
12641,70.000000,84.000000,55.888207,-166.662850,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
10463,58.000000,90.000000,55.891175,-164.198281,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
12278,68.000000,85.000000,55.891881,-166.252154,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
14638,81.000000,79.000000,55.892436,-168.882489,535,1399020000.00000000000,149903.00000000000,535,558,559,631,528,510,
15909,88.000000,76.000000,55.893075,-170.281554,528,1408600000.00000000000,150434.00000000000,528,560,561,629,526,508,
10826,60.000000,89.000000,55.893859,-164.609025,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
11915,66.000000,86.000000,55.894283,-165.841399,552,1411440000.00000000000,150159.00000000000,552,553,554,636,533,515,D-04
11189,62.000000,88.000000,55.895272,-165.019809,554,1436430000.00000000000,151608.00000000000,554,554,555,637,534,516,D-05
11552,64.000000,87.000000,55.895413,-165.430609,554,1436430000.00000000000,151608.00000000000,554,554,555,637,534,516,D-05
8467,47.000000,96.000000,55.898682,-161.896308,567,1417180000.00000000000,150670.00000000000,567,546,547,643,540,522,
14275,79.000000,80.000000,55.902977,-168.472096,539,1483370000.00000000000,154005.00000000000,539,552,553,632,529,511,D-18
15546,86.000000,77.000000,55.907942,-169.871560,528,1408600000.00000000000,150434.00000000000,528,560,561,629,526,508,
8830,49.000000,95.000000,55.908490,-162.306817,565,1395870000.00000000000,149963.00000000000,565,547,548,642,539,521,D-10
13912,77.000000,81.000000,55.912249,-168.061509,539,1483370000.00000000000,154005.00000000000,539,552,553,632,529,511,D-18
16454,91.000000,75.000000,55.916073,-170.861192,522,1417840000.00000000000,151142.00000000000,522,561,562,628,525,507,
9193,51.000000,94.000000,55.917028,-162.717506,563,1388570000.00000000000,149302.00000000000,563,551,552,641,538,520,D-09
13549,75.000000,82.000000,55.920250,-167.650751,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
15183,84.000000,78.000000,55.921540,-169.461286,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
9556,53.000000,93.000000,55.924294,-163.128350,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
13186,73.000000,83.000000,55.926980,-167.239848,547,1375330000.00000000000,148563.00000000000,547,549,550,634,531,513,D-02
9919,55.000000,92.000000,55.930290,-163.539326,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
12823,71.000000,84.000000,55.932438,-166.828825,547,1375330000.00000000000,148563.00000000000,547,549,550,634,531,513,D-02
16091,89.000000,76.000000,55.932729,-170.451182,522,1417840000.00000000000,151142.00000000000,522,561,562,628,525,507,
14820,82.000000,79.000000,55.933871,-169.050757,535,1399020000.00000000000,149903.00000000000,535,558,559,631,528,510,
10282,57.000000,91.000000,55.935013,-163.950407,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
12460,69.000000,85.000000,55.936625,-166.417707,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
8286,46.000000,97.000000,55.938200,-161.646100,567,1417180000.00000000000,150670.00000000000,567,546,547,643,540,522,
10645,59.000000,90.000000,55.938464,-164.361568,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
12097,67.000000,86.000000,55.939538,-166.006519,552,1411440000.00000000000,150159.00000000000,552,553,554,636,533,515,D-04
11008,61.000000,89.000000,55.940642,-164.772785,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
11734,65.000000,87.000000,55.941179,-165.595286,552,1411440000.00000000000,150159.00000000000,552,553,554,636,533,515,D-04
11371,63.000000,88.000000,55.941547,-165.184033,554,1436430000.00000000000,151608.00000000000,554,554,555,637,534,516,D-05
14457,80.000000,80.000000,55.944931,-168.639997,535,1399020000.00000000000,149903.00000000000,535,558,559,631,528,510,
15728,87.000000,77.000000,55.948118,-170.040857,528,1408600000.00000000000,150434.00000000000,528,560,561,629,526,508,
8649,48.000000,96.000000,55.948780,-162.056940,565,1395870000.00000000000,149963.00000000000,565,547,548,642,539,521,D-10
14094,78.000000,81.000000,55.954721,-168.229032,539,1483370000.00000000000,154005.00000000000,539,552,553,632,529,511,D-18
9012,50.000000,95.000000,55.958089,-162.467977,565,1395870000.00000000000,149963.00000000000,565,547,548,642,539,521,D-10
15365,85.000000,78.000000,55.962238,-169.630241,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
13731,76.000000,82.000000,55.963239,-167.817886,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
9375,52.000000,94.000000,55.966127,-162.879184,563,1388570000.00000000000,149302.00000000000,563,551,552,641,538,520,D-09
13368,74.000000,83.000000,55.970485,-167.406585,544,1490380000.00000000000,154689.00000000000,544,548,549,633,530,512,D-01
16273,90.000000,76.000000,55.972163,-170.621132,522,1417840000.00000000000,151142.00000000000,522,561,562,628,525,507,
9738,54.000000,93.000000,55.972892,-163.290538,562,1391640000.00000000000,148826.00000000000,562,555,556,640,537,519,D-08
15002,83.000000,79.000000,55.975089,-169.219359,532,1430960000.00000000000,151258.00000000000,532,559,560,630,527,509,
13005,72.000000,84.000000,55.976458,-166.995153,547,1375330000.00000000000,148563.00000000000,547,549,550,634,531,513,D-02
8105,45.000000,98.000000,55.977242,-161.395419,567,1417180000.00000000000,150670.00000000000,567,546,547,643,540,522,
10101,56.000000,92.000000,55.978384,-163.702013,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
12642,70.000000,85.000000,55.981158,-166.583615,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
10464,58.000000,91.000000,55.982602,-164.113584,560,1418250000.00000000000,150862.00000000000,560,556,557,639,536,518,D-07
12279,68.000000,86.000000,55.984584,-166.171997,549,1440800000.00000000000,151868.00000000000,549,550,551,635,532,514,D-03
10827,60.000000,90.000000,55.985547,-164.525226,558,1393610000.00000000000,149342.00000000000,558,557,558,638,535,517,D-06
14639,81.000000,80.000000,55.986669,-168.808236,535,1399020000.00000000000,149903.00000000000,535,558,559,631,528,510,
11916,66.000000,87.000000,55.986736,-165.760324,552,1411440000.00000000000,150159.00000000000,552,553,554,636,533,515,D-04
11190,62.000000,89.000000,55.987218,-164.936913,554,1436430000.00000000000,151608.00000000000,554,554,555,637,534,516,D-05
